species,tree,branch,date,parent,no_daughters,order,length_cm,path_length,tot_length,diameter_mm,area,path_area,tot_area,volume,path_volume,tot_volume,path_length_plus,tot_length_plus,area_plus,tot_area_plus,volume_plus,tot_volume_plus,no_twigs,tot_no_twigs,no_spurs,no_scars,stem_m,path_stem_m,tot_stem_m,twig_m,tot_twig_m,leaf_m,flower_m,length_ratio,path_ratio,diameter_ratio,mass_ratio,summass_ratio,area_ratio,bearing,opp_length_cm,declination,root_dia
cherry,10,34,159,32,2,4,32,115,172,53.5,5378.4,13383.5,17090.3,71936.2,133375.3,152557.8,115,172,5378.4,17090.3,71936.2,152557.8,6,34,4,0,478.4,881.3,1140.1,124.9,1771.4,41.2,10.6,0.64,0.556,0.735,0.353,0.332,0.479,,,,
cherry,10,35,159,34,0,5,83,83,83,30.7,8005.1,8005.1,8005.1,61439.1,61439.1,61439.1,83,83,8005.1,8005.1,61439.1,61439.1,12,12,1,0,402.9,402.9,402.9,884.3,884.3,283.6,229.5,2.594,0.722,0.574,0.842,0.353,NA,,,,
cherry,10,36,159,34,0,4,57,57,57,20.7,3706.8,3706.8,3706.8,19182.5,19182.5,19182.5,57,57,3706.8,3706.8,19182.5,19182.5,16,16,2,0,258.8,258.8,258.8,762.2,762.2,204.8,138,1.781,0.496,0.387,0.541,0.227,NA,,,,
cherry,10,37,159,33,0,5,66.5,66.5,66.5,25,5222.9,5222.9,5222.9,32643.1,32643.1,32643.1,66.5,66.5,5222.9,5222.9,32643.1,32643.1,13,13,2,0,167.5,167.5,167.5,401.3,401.3,117.6,51.7,1.385,0.424,0.572,0.368,0.179,NA,,,,
cherry,10,38,159,33,0,4,109,109,109,28.6,9793.6,9793.6,9793.6,70024.2,70024.2,70024.2,109,109,9793.6,9793.6,70024.2,70024.2,28,28,8,0,312.7,312.7,312.7,438.1,438.1,114,70.6,2.271,0.694,0.654,0.686,0.334,NA,,,,
cherry,13,1,275,0,3,1,82.5,458.5,3334,174,45097.6,102450.8,296367.3,1961744,2728870.5,5301379.1,458.5,3334,45097.6,296367.3,1961744,5301379.1,0,421,0,0,12700.6,18955.5,54627.7,0,9944.7,0,,NA,NA,NA,NA,NA,NA,,,,
cherry,13,2,275,1,2,2,87,376,1220,60.8,16617.8,57353.2,111970.7,252590.1,767126.5,1093055.4,376,1220,16617.8,111970.7,252590.1,1093055.4,5,164,0,5,2262.9,6254.9,8183.9,26.6,2287.3,9.4,,1.055,0.82,0.349,0.178,0.15,1.189,240,,,
cherry,13,3,275,2,0,3,73,73,73,12.5,2866.7,2866.7,2866.7,8958.4,8958.4,8958.4,73,73,2866.7,2866.7,8958.4,8958.4,9,9,0,3,70.4,70.4,70.4,72.9,72.9,36.9,,0.839,0.194,0.206,0.031,0.009,NA,,,,
cherry,13,4,275,2,2,2,41,289,1060,65.1,8385.2,40735.4,92486.2,136469.5,514536.4,831506.9,289,1060,8385.2,92486.2,136469.5,831506.9,8,150,0,3,1445.1,3992,5850.6,26.8,2187.8,5.8,,0.471,0.769,1.071,0.639,0.715,0.976,,,,
cherry,13,5,275,4,2,3,60,210.5,340.5,40.8,7690.6,19449.9,24715.2,78444.3,157753.8,175124.1,210.5,340.5,7690.6,24715.2,78444.3,175124.1,5,41,0,7,473.6,874.8,1000.1,17.7,437.9,0,,1.463,0.728,0.627,0.328,0.171,0.8,,,,
cherry,13,6,275,5,0,4,61,61,61,11.6,2223,2223,2223,6446.7,6446.7,6446.7,61,61,2223,2223,6446.7,6446.7,8,8,6,0,38.2,38.2,38.2,56,56,34.4,,1.017,0.29,0.284,0.081,0.038,NA,,,,
cherry,13,7,275,5,3,3,40.5,150.5,219.5,34.6,4402.3,11759.3,14801.6,38080,79309.5,90233.1,150.5,219.5,4402.3,14801.6,38080,90233.1,2,28,0,4,193.7,401.2,488.3,1,364.2,0,,0.675,0.715,0.848,0.409,0.488,0.875,,,,
cherry,13,8,275,7,0,4,45,45,45,15.6,2205.4,2205.4,2205.4,8601.1,8601.1,8601.1,45,45,2205.4,2205.4,8601.1,8601.1,8,8,1,2,71.4,71.4,71.4,134,134,67.8,,1.111,0.299,0.451,0.369,0.146,NA,,,,
cherry,13,9,275,7,0,4,24,24,24,11.1,836.9,836.9,836.9,2322.5,2322.5,2322.5,24,24,836.9,836.9,2322.5,2322.5,3,3,3,2,15.7,15.7,15.7,25.2,25.2,14.8,,0.593,0.159,0.321,0.081,0.032,NA,,,,
cherry,13,10,275,7,1,3,56,110,110,26.1,4591.8,7357,7357,29961.2,41229.5,41229.5,110,110,4591.8,7357,29961.2,41229.5,5,15,2,6,166,207.5,207.5,93.3,204,32.2,,1.383,0.731,0.754,0.857,0.425,0.39,,,,
cherry,13,11,275,10,0,4,54,54,54,16.3,2765.2,2765.2,2765.2,11268.3,11268.3,11268.3,54,54,2765.2,2765.2,11268.3,11268.3,10,10,0,0,41.5,41.5,41.5,110.7,110.7,61.4,,0.964,0.491,0.625,0.25,0.2,NA,,,,
cherry,13,12,275,4,3,2,54,248,678.5,49.7,8431.4,32350.2,59385.8,104760.2,378066.9,519913.3,248,678.5,8431.4,59385.8,104760.2,519913.3,7,101,0,3,911.2,2546.9,3405.4,7.2,1723.1,0,,1.317,0.858,0.763,0.631,0.582,1.804,,,,
cherry,13,13,275,12,0,3,84,84,84,20.8,5489,5489,5489,28542.8,28542.8,28542.8,84,84,5489,5489,28542.8,28542.8,6,6,2,6,194.9,194.9,194.9,92.7,92.7,17.3,,1.556,0.339,0.419,0.214,0.057,NA,,,,
cherry,13,14,275,12,0,3,52,52,52,13.4,2189.1,2189.1,2189.1,7333.4,7333.4,7333.4,52,52,2189.1,2189.1,7333.4,7333.4,7,7,1,0,41.2,41.2,41.2,100.2,100.2,52.9,,0.963,0.21,0.27,0.045,0.012,NA,,,,
cherry,13,15,275,12,2,2,46,194,488.5,62,8959.8,23918.8,43276.3,138877.2,273306.7,379276.9,194,488.5,8959.8,43276.3,138877.2,379276.9,6,81,2,6,816.5,1635.7,2258.1,106.4,1523,30.4,,0.852,0.782,1.247,0.896,0.663,0.632,,,,
cherry,13,16,275,15,0,3,40,40,40,16.4,2060.9,2060.9,2060.9,8449.6,8449.6,8449.6,40,40,2060.9,2060.9,8449.6,8449.6,8,8,0,0,53.1,53.1,53.1,145.8,145.8,66,,0.87,0.206,0.265,0.065,0.024,NA,,,,
cherry,13,17,275,15,4,2,55,148,402.5,46.5,8034.6,14959,32255.6,93402.5,134429.5,231950.1,148,402.5,8034.6,32255.6,93402.5,231950.1,10,67,1,5,665.8,819.2,1388.5,222.8,1270.8,39.6,,1.196,0.763,0.75,0.815,0.615,1.216,,,,
cherry,13,18,275,17,0,3,93,93,93,23.7,6924.4,6924.4,6924.4,41027,41027,41027,93,93,6924.4,6924.4,41027,41027,17,17,3,0,153.4,153.4,153.4,298.3,298.3,81.9,,1.691,0.628,0.51,0.23,0.11,NA,,,,
cherry,13,19,275,17,2,3,19,92,153,36,2148.8,7217.1,10858.2,19339.6,47342.1,64637.4,92,153,2148.8,10858.2,19339.6,64637.4,2,27,0,0,130.9,299.4,395.8,1.7,446.1,0,,0.345,0.622,0.774,0.197,0.285,0.655,,,,
cherry,13,20,275,19,0,4,61,61,61,19,3641.1,3641.1,3641.1,17295.3,17295.3,17295.3,61,61,3641.1,3641.1,17295.3,17295.3,9,9,3,0,96.4,96.4,96.4,177.1,177.1,40.6,,3.211,0.663,0.528,0.736,0.244,NA,,,,
cherry,13,21,275,19,0,4,73,73,73,22.1,5068.3,5068.3,5068.3,28002.5,28002.5,28002.5,73,73,5068.3,5068.3,28002.5,28002.5,16,16,3,0,168.5,168.5,168.5,267.3,267.3,,,3.842,0.793,0.614,1.287,0.426,NA,,,,
cherry,13,22,275,17,0,3,66,66,66,21.8,4520.1,4520.1,4520.1,24634.7,24634.7,24634.7,66,66,4520.1,4520.1,24634.7,24634.7,6,6,7,0,127.2,127.2,127.2,158.1,158.1,64.4,,1.2,0.446,0.469,0.191,0.092,NA,,,,
cherry,13,23,275,17,0,3,35.5,35.5,35.5,17.2,1918.3,1918.3,1918.3,8248.5,8248.5,8248.5,35.5,35.5,1918.3,1918.3,8248.5,8248.5,7,7,3,1,46.3,46.3,46.3,145.5,145.5,39.6,,0.645,0.24,0.37,0.07,0.033,NA,,,,
cherry,13,24,275,1,2,1,0,277,1072.5,,NA,NA,NA,NA,NA,NA,277,1072.5,NA,NA,NA,NA,0,257,0,0,2211.9,7992.3,19307.6,0,5018.6,0,,0,0.604,NA,0.174,0.353,NA,,,,
cherry,13,25,275,24,2,2,22,277,554,63.6,4395.7,39640,65281.1,69891.9,495466.6,699530.1,277,554,4395.7,65281.1,69891.9,699530.1,4,91,0,4,2238.6,5780.4,7992.5,5.1,2277.2,1.9,,Inf,1,NA,1.012,0.414,1.799,150,,,
cherry,13,26,275,25,1,3,22,188,188,57.3,3960.3,18035.9,18035.9,56731.2,152348.4,152348.4,188,188,3960.3,18035.9,56731.2,152348.4,1,34,0,1,495.7,1905.7,1905.7,0.7,538.2,0.1,,1,0.679,0.901,0.221,0.238,0.289,,,,
cherry,13,27,275,26,1,4,42,166,166,30.8,4064,14075.6,14075.6,31292.5,95617.2,95617.2,166,166,4064,14075.6,31292.5,95617.2,15,33,1,7,893,1410,1410,88.6,537.5,24.2,,1.909,0.883,0.538,1.801,0.74,0.696,,,,
cherry,13,28,275,27,0,5,124,124,124,25.7,10011.6,10011.6,10011.6,64324.7,64324.7,64324.7,124,124,10011.6,10011.6,64324.7,64324.7,18,18,5,0,517,517,517,448.9,448.9,126.7,,2.952,0.747,0.834,0.579,0.367,NA,,,,
cherry,13,29,275,25,1,3,32,255,344,63.2,6353.6,35244.3,42849.5,100386.2,425574.7,477289.8,255,344,6353.6,42849.5,100386.2,477289.8,12,53,0,4,1240.2,3541.8,3848.2,47.2,1733.9,7.7,,1.455,0.921,0.994,0.554,0.481,0.682,,,,
cherry,13,30,275,29,2,4,126,223,312,52.2,20662.9,28890.7,36495.9,269650.6,325188.5,376903.6,223,312,20662.9,36495.9,269650.6,376903.6,12,41,0,0,1729.4,2301.6,2608,386.8,1686.7,125.4,,3.938,0.875,0.826,1.394,0.678,0.539,,,,
cherry,13,31,275,30,0,5,89,89,89,27.2,7605.2,7605.2,7605.2,51715.1,51715.1,51715.1,89,89,7605.2,7605.2,51715.1,51715.1,14,14,2,0,306.4,306.4,306.4,425.8,425.8,211.1,,0.706,0.399,0.521,0.177,0.117,NA,,,,
cherry,13,32,275,30,0,5,97,97,97,27,8227.8,8227.8,8227.8,55537.9,55537.9,55537.9,97,97,8227.8,8227.8,55537.9,55537.9,15,15,3,0,572.2,572.2,572.2,874.1,874.1,393.5,,0.77,0.435,0.517,0.331,0.219,NA,,,,
cherry,13,33,275,1,2,2,57.5,358,959,112.2,20268,71895.4,139299,568517,1491406.8,2246579.7,358,959,20268,139299,568517,2246579.7,,NA,,,3180,9499.6,14435.6,0.1,2638.8,0,,0.697,0.781,0.645,0.25,0.264,1.039,50,,,
cherry,13,34,275,33,2,3,106,240,312.5,59.8,19913.9,29470,42911.7,297713.2,351944,551832.5,240,312.5,19913.9,42911.7,297713.2,551832.5,18,51,5,11,2305.4,2577.5,3563.8,178.2,667.8,103.2,,1.843,0.67,0.533,0.725,0.247,1.254,,,,
cherry,13,35,275,34,0,4,134,134,134,22.7,9556.1,9556.1,9556.1,54230.8,54230.8,54230.8,134,134,9556.1,9556.1,54230.8,54230.8,17,17,6,16,272.1,272.1,272.1,190.1,190.1,106.6,,1.264,0.558,0.38,0.118,0.076,NA,,,,
cherry,13,36,275,34,1,3,46,72.5,72.5,63,9104.3,13441.7,13441.7,143393.3,199888.5,199888.5,72.5,72.5,9104.3,13441.7,143393.3,199888.5,11,16,1,7,722.4,986.3,986.3,156.2,299.5,27,,0.434,0.302,1.054,0.313,0.277,0.684,,,,
cherry,13,37,275,36,0,4,26.5,26.5,26.5,52.1,4337.4,4337.4,4337.4,56495.2,56495.2,56495.2,26.5,26.5,4337.4,4337.4,56495.2,56495.2,5,5,3,1,263.9,263.9,263.9,143.3,143.3,0.3,,0.576,0.366,0.827,0.365,0.268,NA,,,,
cherry,13,38,275,33,2,2,55.5,300.5,589,97.5,16999.9,51627.4,76119.3,414373.6,922889.8,1126230.2,300.5,589,16999.9,76119.3,414373.6,1126230.2,6,63,3,10,2174.7,6319.6,7691.8,93,1970.9,56.6,,0.965,0.839,0.869,0.684,0.533,0.512,,,,
cherry,13,39,275,38,0,3,124,124,124,20.8,8102.8,8102.8,8102.8,42134.5,42134.5,42134.5,124,124,8102.8,8102.8,42134.5,42134.5,11,11,11,0,259.6,259.6,259.6,159.7,159.7,152.1,,2.234,0.413,0.213,0.119,0.034,NA,,,,
cherry,13,40,275,38,2,3,81,245,409.5,66.6,16947.6,34627.5,51016.6,282178.1,508516.2,669722.1,245,409.5,16947.6,51016.6,282178.1,669722.1,8,46,1,7,2329.6,4144.9,5257.5,21.2,1718.2,3.8,,1.459,0.815,0.683,1.071,0.684,1.032,,,,
cherry,13,41,275,40,0,4,74,74,74,19.5,4533.3,4533.3,4533.3,22099.9,22099.9,22099.9,74,74,4533.3,4533.3,22099.9,22099.9,11,11,10,2,115.6,115.6,115.6,143.6,143.6,34.1,,0.914,0.302,0.293,0.05,0.022,NA,,,,
cherry,13,42,275,40,2,3,63,164,254.5,64.8,12825.2,17679.9,29535.7,207768.9,226338.1,365444.1,164,254.5,12825.2,29535.7,207768.9,365444.1,4,27,4,5,1660.7,1815.3,2812.3,357.2,1553.4,0,,0.778,0.669,0.973,0.713,0.535,0.792,,,,
cherry,13,43,275,42,0,4,101,101,101,15.3,4854.7,4854.7,4854.7,18569.2,18569.2,18569.2,101,101,4854.7,4854.7,18569.2,18569.2,8,8,9,3,154.6,154.6,154.6,388.4,388.4,0,,1.603,0.616,0.236,0.093,0.055,NA,,,,
cherry,13,44,275,42,1,3,48,90.5,90.5,55.6,8384.3,11855.8,11855.8,116541.5,139106,139106,90.5,90.5,8384.3,11855.8,116541.5,139106,7,15,0,9,819.9,997,997,372.4,807.8,0,,0.762,0.552,0.858,0.494,0.355,0.219,,,,
cherry,13,45,275,44,0,4,42.5,42.5,42.5,26,3471.5,3471.5,3471.5,22564.5,22564.5,22564.5,42.5,42.5,3471.5,3471.5,22564.5,22564.5,8,8,5,2,177.1,177.1,177.1,435.4,435.4,0,,0.885,0.47,0.468,0.216,0.178,NA,,,,
cherry,13,46,275,24,1,2,0,176,518.5,,NA,NA,NA,NA,NA,NA,176,518.5,NA,NA,NA,NA,13,166,0,8,1644.3,4490.1,9103.2,88.6,2741.4,45.6,,NA,0.635,NA,0.743,0.471,NA,,,,
cherry,13,47,275,46,2,3,0,176,518.5,,NA,NA,NA,NA,NA,NA,176,518.5,NA,NA,NA,NA,14,153,2,7,2148.2,2845.8,7458.9,18.6,2652.8,15.4,,NA,1,NA,1.306,0.819,NA,,,,
cherry,13,48,275,47,1,4,33,176,176,44.4,4603.1,12734.5,12734.5,51094,87888.5,87888.5,176,176,4603.1,12734.5,51094,87888.5,15,30,2,5,406.4,697.6,697.6,294.3,415.9,147.5,,Inf,1,NA,0.189,0.094,0.166,,,,
cherry,13,49,275,48,0,5,143,143,143,18.1,8131.4,8131.4,8131.4,36794.5,36794.5,36794.5,143,143,8131.4,8131.4,36794.5,36794.5,15,15,4,3,291.2,291.2,291.2,121.6,121.6,0,,4.333,0.812,0.408,0.717,0.417,NA,,,,
cherry,13,50,275,47,2,3,0,113,342.5,,NA,NA,NA,NA,NA,NA,113,342.5,NA,NA,NA,NA,14,109,0,5,1152.7,1637.8,4613.1,81.8,2218.3,14.5,,NA,0.642,NA,0.537,0.618,NA,,,,
cherry,13,51,275,50,0,4,113,113,113,23.9,8484.5,8484.5,8484.5,50694.9,50694.9,50694.9,113,113,8484.5,8484.5,50694.9,50694.9,20,20,2,5,485.1,485.1,485.1,272.2,272.2,63.5,,Inf,1,NA,0.421,0.105,NA,,,,
cherry,13,52,275,50,3,4,0,59,229.5,,NA,NA,NA,NA,NA,NA,59,229.5,NA,NA,NA,NA,13,75,0,4,1412.1,1865.6,2975.3,124.7,1864.3,66.1,,NA,0.522,NA,1.225,0.645,NA,,,,
cherry,13,53,275,52,0,5,46.5,46.5,46.5,31,4528.6,4528.6,4528.6,35096.7,35096.7,35096.7,46.5,46.5,4528.6,4528.6,35096.7,35096.7,6,6,2,2,242.6,242.6,242.6,512.3,512.3,242.5,,Inf,0.788,NA,0.172,0.082,NA,,,,
cherry,13,54,275,52,0,5,47,47,47,9.5,1402.7,1402.7,1402.7,3331.5,3331.5,3331.5,47,47,1402.7,1402.7,3331.5,3331.5,9,9,0,1,51.8,51.8,51.8,103.3,103.3,44,,Inf,0.797,NA,0.037,0.017,NA,,,,
cherry,13,55,275,52,2,4,0,59,136,,NA,NA,NA,NA,NA,NA,59,136,NA,NA,NA,NA,2,47,0,2,357.4,453.5,1268.8,73.1,1124,27.5,,NA,1,NA,0.253,0.426,NA,,,,
cherry,13,56,275,55,0,5,59,59,59,17.1,3169.6,3169.6,3169.6,13549.8,13549.8,13549.8,59,59,3169.6,3169.6,13549.8,13549.8,10,10,1,3,96.1,96.1,96.1,132.1,132.1,59.3,,Inf,1,NA,0.269,0.076,NA,,,,
cherry,13,57,275,55,2,4,0,47,77,,NA,NA,NA,NA,NA,NA,47,77,NA,NA,NA,NA,11,35,1,6,550.9,615.6,815.3,453.3,918.8,114.5,,NA,0.797,NA,1.541,0.643,NA,,,,
cherry,13,58,275,57,0,5,47,47,47,16,2362.5,2362.5,2362.5,9449.9,9449.9,9449.9,47,47,2362.5,2362.5,9449.9,9449.9,10,10,3,0,64.7,64.7,64.7,173.3,173.3,41.7,,Inf,1,NA,0.117,0.079,NA,,,,
cherry,13,59,275,57,1,4,0,30,30,,NA,NA,NA,NA,NA,NA,30,30,NA,NA,NA,NA,7,14,0,6,141.4,199.7,199.7,71.5,292.2,33.7,,NA,0.638,NA,0.257,0.245,NA,,,,
cherry,13,60,275,59,0,5,30,30,30,16.3,1536.2,1536.2,1536.2,6260.2,6260.2,6260.2,30,30,1536.2,1536.2,6260.2,6260.2,7,7,2,0,58.3,58.3,58.3,220.7,220.7,33.1,,Inf,1,NA,0.412,0.292,NA,,,,
cherry,15,1,45,0,2,1,93,597,15438,180,52590.3,143580.4,843150.3,2366561.7,4564183.2,11112385.4,630,56147.8,52590.3,843150.3,2366561.7,11112385.4,0,2642,0,0,12247,26097.4,68711.9,0,10935.2,,,NA,NA,NA,NA,NA,1.331,0,,90,198
cherry,15,2,45,1,2,2,24.5,468,3348.5,107,8235.7,71722.7,192914,220304.6,1217733.8,1789903.1,487,14007.5,8235.7,192914,220304.6,1789903.1,2,829,1,2,1171,7802.7,11339.7,0,1692.1,,,0.263,0.773,0.594,0.096,0.165,0.875,210,,30,
cherry,15,3,45,1,2,1,22.5,504,11996.5,178,12582.1,90990.1,597646,559902.5,2197621.5,6955920.6,537,42047.3,12582.1,597646,559902.5,6955920.6,6,1813,0,6,2312.1,13850.4,45125.2,0,9243.1,,,0.242,0.852,0.989,0.189,0.656,1.208,0,,0,
cherry,15,4,45,3,2,2,28,457,8246.5,125,10995.6,87339.1,309634.4,343611.7,1779056,3255513.3,514.5,23643.8,10995.6,309634.4,343611.7,3255513.3,3,907,0,3,2376.5,11332.5,21017,0,5262.6,,,1.244,0.958,0.702,1.028,0.465,0.774,260,,40,
cherry,15,5,45,4,1,3,107,414.5,2255,60.3,20269.9,NA,85686.2,305568.3,NA,705973.1,414.5,7254.3,20269.9,85686.2,305568.3,705973.1,29,329,0,20,2072.2,NA,4575.3,83,1093,,,3.821,0.775,0.482,0.872,0.214,0.925,350,,35,
cherry,15,6,45,4,4,2,73,429,5963.5,92,21098.9,76343.5,212952.6,485275.5,1435444.3,2205928.5,486.5,16361.5,21098.9,212952.6,485275.5,2205928.5,11,575,0,9,3266.2,8956,14065.2,28.9,4169.6,,,2.607,0.946,0.736,1.374,0.673,1.191,230,,80,
cherry,15,7,45,6,2,3,58,143,283,23.9,4354.9,6335.4,8337,26020.4,30556.4,33033.1,187,533.5,4354.9,8337,26020.4,33033.1,16,34,0,14,159.2,239.5,282.5,0,42.9,,,0.795,0.384,0.26,0.049,0.02,0.305,280,54,,
cherry,15,8,45,7,1,4,25,45,45,5.5,432,853,853,594,1299.1,1299.1,45,68,432,853,594,1299.1,1,2,0,0,16,24.7,24.7,1.5,1.5,,,0.431,0.241,0.23,0.101,0.087,1.484,225,25,,
cherry,15,9,45,7,3,3,28,85,180,12,1055.6,1980.5,3129.1,3166.7,4536,5713.6,129,407.5,1055.6,3129.1,3166.7,5713.6,2,16,0,0,47.3,80.3,98.6,7.7,41.4,,,0.483,0.69,0.502,0.297,0.349,0.503,270,26,,
cherry,15,10,45,9,2,4,41,57,67,6.4,824.4,924.9,1006.6,1319,1369.3,1422.4,101,199.5,824.4,1006.6,1319,1422.4,6,11,0,0,28.4,33,37.2,21.2,26.4,,,1.464,0.783,0.533,0.6,0.377,0.263,330,41,,
cherry,15,11,45,10,0,5,10,10,10,2.6,81.7,81.7,81.7,53.1,53.1,53.1,60,81.5,81.7,530.9,53.1,277.7,3,3,0,0,4.2,4.2,4.2,0,0,,,0.244,0.594,0.406,0.148,0.113,NA,5,10,,
cherry,15,12,45,10,0,4,16,16,16,2,100.5,100.5,100.5,50.3,50.3,50.3,16,77,100.5,483.8,50.3,241.9,2,2,0,0,4.6,4.6,4.6,5.2,5.2,,,0.39,0.158,0.312,0.162,0.124,NA,330,16,,
cherry,15,13,45,8,0,5,20,20,20,6.7,421,421,421,705.1,705.1,705.1,20,43,421,565.5,705.1,777.4,1,1,0,0,8.7,8.7,8.7,0,0,,,0.8,0.444,1.218,0.544,0.352,NA,225,20,,
cherry,15,14,45,2,1,3,50,71.5,71.5,37,5811.9,6581.9,6581.9,53760.5,55955,55955,71.5,140,5811.9,6581.9,53760.5,55955,16,20,3,5,299,313.9,313.9,13.3,24.3,,,2.041,0.147,0.346,0.255,0.028,0.095,180,50,,
cherry,15,15,45,14,0,4,21.5,21.5,21.5,11.4,770,770,770,2194.5,2194.5,2194.5,21.5,90,770,1200.4,2194.5,2409.7,4,4,0,1,14.9,14.9,14.9,11,11,,,0.43,0.301,0.308,0.05,0.047,NA,270,21.5,,
cherry,15,16,45,9,0,4,36,36,36,2.9,328,328,328,237.8,237.8,237.8,36,61,328,485.1,237.8,316.3,1,1,0,0,6.6,6.6,6.6,0,0,,,1.286,0.279,0.242,0.14,0.067,NA,60,-30,,
cherry,15,17,45,9,0,4,49,49,49,4.8,738.9,738.9,738.9,886.7,886.7,886.7,49,119,738.9,1178.7,886.7,1106.6,2,2,0,0,7.5,7.5,7.5,7.3,7.3,,,1.75,0.38,0.4,0.159,0.076,NA,60,10,,
cherry,15,18,45,2,2,2,18,443.5,3252.5,93,5259,63487,178096.4,122272.4,997429.2,1513643.5,462.5,13843,5259,178096.4,122272.4,1513643.5,5,807,0,5,701.6,6631.7,9854.8,0,1667.8,,,0.735,0.95,0.869,0.599,0.869,0.975,185,,60,
cherry,15,19,45,18,2,3,58,260,737,36.4,6632.5,18167.1,29439.8,60356,122914.1,147111.5,260,1883,6632.5,29439.8,60356,147111.5,14,152,0,14,362.3,784.4,940.1,0,141.3,,,3.222,0.562,0.391,0.516,0.095,0.886,260,47,,
cherry,15,20,45,19,2,4,33,118,165,15.8,1638,3851.6,4539.6,6470.2,11254.1,12078.3,140.5,368,1638,4539.6,6470.2,12078.3,6,27,0,2,38.6,73.9,80.9,7.8,24.1,,,0.569,0.54,0.434,0.107,0.086,0.61,230,30,,
cherry,15,21,45,20,0,5,35,35,35,4.2,461.8,461.8,461.8,484.9,484.9,484.9,35,78,461.8,732,484.9,620,2,2,0,0,3.9,3.9,3.9,2.5,2.5,,,1.061,0.249,0.266,0.101,0.048,NA,320,-31,,
cherry,15,22,45,20,2,4,18,85,97,11.6,656,2213.6,2439.8,1902.3,4783.9,5123.2,107.5,257,656,2439.8,1902.3,5123.2,2,19,0,1,14.2,35.3,38.4,0.5,13.8,,,0.545,0.765,0.734,0.368,0.475,0.674,240,17,,
cherry,15,23,45,22,0,5,67,67,67,7.4,1557.6,1557.6,1557.6,2881.6,2881.6,2881.6,89.5,161,1557.6,2148.2,2881.6,3176.9,10,10,2,0,21.1,21.1,21.1,8.3,8.3,,,3.722,0.833,0.638,1.486,0.549,NA,270,-81,,
cherry,15,24,45,22,0,5,12,12,12,6,226.2,226.2,226.2,339.3,339.3,339.3,35,78,226.2,640.9,339.3,546.6,7,7,2,0,3.1,3.1,3.1,5,5,,,0.667,0.326,0.517,0.218,0.081,NA,160,33,,
cherry,15,25,45,19,2,3,16.5,202,514,30.4,1575.8,11534.6,18267.7,11976.3,62558.1,74677.2,202,1457,1575.8,18267.7,11976.3,74677.2,4,111,0,3,77.3,422.1,496.9,1,117.2,,,0.284,0.777,0.835,0.213,0.529,1.067,,,,
cherry,15,26,45,25,0,4,16.5,16.5,16.5,5.6,290.3,290.3,290.3,406.4,406.4,406.4,38.5,66.5,290.3,604.5,406.4,563.5,3,3,0,0,2.9,2.9,2.9,4.4,4.4,,,1,0.191,0.184,0.038,0.006,NA,260,33,,
cherry,15,27,45,25,2,3,16,185.5,481,30.9,1553.2,9958.8,16401.6,11998.5,50581.8,62294.5,185.5,1374,1553.2,16401.6,11998.5,62294.5,3,104,0,0,65.5,344.8,416.7,3.6,111.8,,,0.97,0.918,1.016,0.847,0.839,0.793,230,13,,
cherry,15,28,45,27,1,4,34,51,51,7.4,790.4,1105.5,1105.5,1462.3,1927.1,1927.1,83,143,790.4,1105.5,1462.3,1927.1,6,11,0,1,10.2,14.2,14.2,13,21.8,,,2.125,0.447,0.239,0.156,0.034,0.636,250,30,,
cherry,15,29,45,28,0,5,17,17,17,5.9,315.1,315.1,315.1,464.8,464.8,464.8,49,109,315.1,893.2,464.8,753.8,5,5,2,0,4,4,4,8.8,8.8,,,0.5,0.59,0.797,0.392,0.282,NA,270,44,,
cherry,15,30,45,27,4,3,25,169.5,414,26.5,2081.3,8405.6,13742.9,13788.6,38583.3,48368.9,169.5,1215,2081.3,13742.9,13788.6,48368.9,5,90,0,3,109.5,279.3,337,2.4,86.4,,,1.562,0.914,0.858,1.672,0.809,0.719,230,19,,
cherry,15,31,45,30,0,4,21,21,21,5.5,362.9,362.9,362.9,498.9,498.9,498.9,49,172,362.9,1311.7,498.9,973.3,8,8,2,1,6.5,6.5,6.5,11.9,11.9,,,0.84,0.289,0.208,0.059,0.019,NA,240,30,,
cherry,15,32,54,30,0,4,29,29,29,3.4,309.8,309.8,309.8,263.3,263.3,263.3,43,74,309.8,592.5,263.3,404.7,7,7,5,0,3.3,3.3,3.3,3,3,,,1.16,0.254,0.128,0.03,0.01,NA,90,36,,
cherry,15,33,54,30,2,3,28.5,144.5,242,20.2,1808.6,6324.3,8733.9,9133.5,24794.7,29646.3,144.5,680.5,1808.6,8733.9,9133.5,29646.3,6,60,0,4,66.3,169.8,200.2,1.1,54.9,,,1.14,0.853,0.762,0.605,0.594,0.999,190,30,,
cherry,15,34,54,33,0,4,14,14,14,5.6,246.3,246.3,246.3,344.8,344.8,344.8,52.5,80.5,246.3,664.1,344.8,553.7,5,5,2,1,3.3,3.3,3.3,6.6,6.6,,,0.491,0.363,0.277,0.05,0.016,NA,270,46,,
cherry,15,35,54,33,2,3,22,116,199.5,19.4,1340.8,4515.7,6679,6503,15661.2,20168,116,571.5,1340.8,6679,6503,20168,7,49,1,1,41.2,103.5,130.6,11.6,47.2,,,0.772,0.803,0.96,0.621,0.652,0.904,190,22,,
